k,exact,IAPPA1_q1.75,IAPPA2_q1.75,delta1_bound_component,delta2_bound_component
1241,1.570819396507428e-13,1.695672388167912e-09,5.88714945292364e-14,0.006888204302405292,1.869275433313626e-07
1242,1.5819213006711357e-13,1.6915880695455503e-09,5.803132165111581e-14,0.0068853102480962314,1.8662808661936337e-07
1243,1.5930499640720126e-13,1.6875387955074998e-09,5.720223020218013e-14,0.006882419723558363,1.8632934913378133e-07
1244,1.6042051606790231e-13,1.6835245181294695e-09,5.638408252709191e-14,0.006879532721685548,1.8603132857277755e-07
1245,1.61538666389882e-13,1.6795451837096229e-09,5.557674262235421e-14,0.006876649235391573,1.8573402264371578e-07
1246,1.6265942465860158e-13,1.67560073284561e-09,5.478007611666925e-14,0.006873769257610085,1.8543742906311824e-07
1247,1.6378276810534114e-13,1.6716911005115126e-09,5.399395025153308e-14,0.006870892781294517,1.851415455566218e-07
1248,1.6490867390821557e-13,1.6678162161346564e-09,5.321823386206281e-14,0.006868019799418016,1.848463698589343e-07
1249,1.6603711919318533e-13,1.663976003672274e-09,5.2452797358054096e-14,0.006865150304973373,1.8455189971379122e-07
1250,1.6716808103506144e-13,1.6601703816880015e-09,5.169751270526557e-14,0.006862284290972956,1.8425813287391257e-07
1251,1.6830153645850461e-13,1.6563992634281572e-09,5.0952253406927844e-14,0.006859421750448635,1.8396506710095984e-07
1252,1.6943746243901937e-13,1.6526625568978008e-09,5.0216894485474155e-14,0.006856562676451714,1.8367270016549349e-07
1253,1.7057583590394184e-13,1.6489601649365371e-09,4.9491312464489855e-14,0.006853707062052863,1.833810298469304e-07
1254,1.7171663373342238e-13,1.6452919852940493e-09,4.877538535087847e-14,0.006850854900342048,1.8309005393350176e-07
1255,1.7285983276140288e-13,1.6416579107053351e-09,4.806899261724089e-14,0.006848006184428459,1.8279977022221116e-07
1256,1.740054097765884e-13,1.6380578289656266e-09,4.73720151844663e-14,0.006845160907440448,1.8251017651879274e-07
1257,1.7515334152341306e-13,1.634491623004983e-09,4.668433540453084e-14,0.006842319062525455,1.8222127063766978e-07
1258,1.76303604703001e-13,1.6309591709625303e-09,4.6005837043502854e-14,0.006839480642849941,1.8193305040191336e-07
1259,1.7745617597412207e-13,1.6274603462603328e-09,4.533640526475101e-14,0.006836645641599324,1.816455136432015e-07
1260,1.7861103195414146e-13,1.623995017676888e-09,4.4675926612353764e-14,0.006833814051977908,1.8135865820177813e-07
1261,1.7976814921996491e-13,1.6205630494202225e-09,4.402428899470705e-14,0.006830985867208815,1.8107248192641266e-07
1262,1.8092750430897807e-13,1.6171643012005788e-09,4.3381381668328226e-14,0.0068281610805339225,1.807869826743596e-07
1263,1.8208907371998092e-13,1.6137986283026887e-09,4.2747095221853366e-14,0.006825339685213795,1.8050215831131833e-07
1264,1.8325283391411686e-13,1.6104658816576075e-09,4.212132156022635e-14,0.006822521674527615,1.8021800671139338e-07
1265,1.8441876131579644e-13,1.6071659079141124e-09,4.150395388907657e-14,0.006819707041773121,1.7993452575705452e-07
1266,1.8558683231361685e-13,1.603898549509652e-09,4.089488669928357e-14,0.006816895780266539,1.7965171333909743e-07
1267,1.867570232612751e-13,1.600663644740834e-09,4.0294015751725866e-14,0.006814087883342519,1.7936956735660438e-07
1268,1.8792931047847703e-13,1.5974610278334546e-09,3.9701238062212167e-14,0.006811283344354071,1.790880857169052e-07
1269,1.8910367025184076e-13,1.5942905290120487e-09,3.911645188659245e-14,0.006808482156672497,1.788072663355385e-07
1270,1.9028007883579563e-13,1.5911519745689765e-09,3.8539556706046833e-14,0.006805684313687328,1.7852710713621297e-07
1271,1.9145851245347578e-13,1.5880451869330178e-09,3.797045321255008e-14,0.006802889808806259,1.7824760605076903e-07
1272,1.9263894729760922e-13,1.5849699847374878e-09,3.74090432945095e-14,0.006800098635455088,1.7796876101914067e-07
1273,1.938213595314013e-13,1.581926182887872e-09,3.6855230022574385e-14,0.006797310787077648,1.776905699893174e-07
1274,1.9500572528941406e-13,1.578913592628963e-09,3.6308917635614544e-14,0.006794526257135746,1.774130309173065e-07
1275,1.961920206784404e-13,1.575932021611511e-09,3.577001152686621e-14,0.006791745039109101,1.7713614176709544e-07
1276,1.9738022177837377e-13,1.5729812739583948e-09,3.5238418230243177e-14,0.006788967126495278,1.7685990051061459e-07
1277,1.985703046430723e-13,1.570061150330282e-09,3.471404540681096e-14,0.006786192512809628,1.7658430512769991e-07
1278,1.9976224530121927e-13,1.5671714479908256e-09,3.4196801831422416e-14,0.006783421191585225,1.7630935360605623e-07
1279,2.0095601975717763e-13,1.5643119608713487e-09,3.368659737951243e-14,0.006780653156372802,1.7603504394122026e-07
1280,2.021516039918413e-13,1.5614824796350632e-09,3.318334301405007e-14,0.006777888400740692,1.757613741365241e-07
1281,2.0334897396348082e-13,1.5586827917407955e-09,3.2686950772646107e-14,0.006775126918274765,1.7548834220305898e-07
1282,2.0454810560858443e-13,1.5559126815062413e-09,3.2197333754814147e-14,0.006772368702578367,1.75215946159639e-07
1283,2.0574897484269482e-13,1.553171930170736e-09,3.1714406109383295e-14,0.00676961374727226,1.749441840327652e-07
1284,2.069515575612416e-13,1.5504603159575593e-09,3.123808302206088e-14,0.006766862045994558,1.7467305385658978e-07
1285,2.081558296403687e-13,1.5477776141357797e-09,3.0768280703143057e-14,0.006764113592400671,1.7440255367288061e-07
1286,2.0936176693775725e-13,1.5451235970816268e-09,3.030491637537167e-14,0.006761368380163239,1.7413268153098573e-07
1287,2.1056934529344466e-13,1.5424980343394204e-09,2.9847908261935696e-14,0.006758626402972079,1.7386343548779824e-07
1288,2.1177854053063885e-13,1.539900692682046e-09,2.939717557461539e-14,0.006755887654534121,1.7359481360772126e-07
1289,2.1298932845652752e-13,1.537331336170988e-09,2.8952638502067195e-14,0.006753152128573347,1.7332681396263313e-07
1290,2.1420168486308427e-13,1.5347897262159327e-09,2.851421819824828e-14,0.006750419818830737,1.7305943463185283e-07
1291,2.1541558552786918e-13,1.5322756216339449e-09,2.8081836770978482e-14,0.0067476907190642055,1.727926737021055e-07
1292,2.16631006214826e-13,1.5297887787082128e-09,2.7655417270638295e-14,0.006744964823048543,1.7252652926748822e-07
1293,2.1784792267507393e-13,1.5273289512464026e-09,2.7234883679001055e-14,0.006742242124575362,1.7226099942943592e-07
1294,2.190663106476966e-13,1.5248958906385936e-09,2.6820160898197944e-14,0.006739522617453032,1.7199608229668748e-07
1295,2.2028614586052542e-13,1.5224893459148263e-09,2.6411174739813972e-14,0.006736806295506627,1.7173177598525215e-07
1296,2.215074040309196e-13,1.5201090638022643e-09,2.6007851914113466e-14,0.006734093152577864,1.714680786183759e-07
1297,2.227300608665416e-13,1.5177547887819797e-09,2.561012001939357e-14,0.006731383182525052,1.7120498832650819e-07
1298,2.2395409206612857e-13,1.515426263145373e-09,2.5217907531464052e-14,0.006728676379223025,1.7094250324726868e-07
1299,2.2517947332025935e-13,1.5131232270502309e-09,2.483114379325198e-14,0.00672597273656309,1.706806215254144e-07
1300,2.2640618031211762e-13,1.5108454185764419e-09,2.444975900452986e-14,0.006723272248452975,1.7041934131280686e-07
1301,2.276341887182514e-13,1.5085925737813707e-09,2.4073684211765477e-14,0.006720574908816763,1.7015866076837945e-07
1302,2.2886347420932725e-13,1.5063644267549052e-09,2.3702851298092412e-14,0.006717880711594844,1.6989857805810496e-07
1303,2.3009401245088173e-13,1.5041607096741857e-09,2.333719297339911e-14,0.006715189650743851,1.6963909135496336e-07
1304,2.3132577910406824e-13,1.501981152858024e-09,2.297664276453589e-14,0.006712501720236613,1.6938019883890964e-07
1305,2.3255874982639906e-13,1.4998254848210248e-09,2.262113500563775e-14,0.00670981691406209,1.691218986968419e-07
1306,2.3379290027248646e-13,1.4976934323274228e-09,2.2270604828562114e-14,0.006707135226225329,1.6886418912256958e-07
1307,2.350282060947751e-13,1.4955847204446322e-09,2.1924988153439685e-14,0.006704456650747397,1.6860706831678186e-07
1308,2.3626464294427514e-13,1.4934990725965438e-09,2.1584221679337406e-14,0.006701781181665333,1.6835053448701628e-07
1309,2.375021864712882e-13,1.4914362106165443e-09,2.1248242875032037e-14,0.0066991088130320935,1.680945858476274e-07
1310,2.3874081232613113e-13,1.4893958548003067e-09,2.091698996989297e-14,0.006696439538916493,1.678392206197558e-07
1311,2.3998049615985565e-13,1.487377723958331e-09,2.0590401944873e-14,0.0066937733534031575,1.6758443703129707e-07
1312,2.412212136249634e-13,1.485381535468261e-09,2.0268418523605807e-14,0.006691110250592463,1.6733023331687114e-07
1313,2.4246294037611884e-13,1.4834070053269849e-09,1.9950980163608827e-14,0.006688450224600484,1.6707660771779153e-07
1314,2.4370565207085594e-13,1.4814538482025221e-09,1.9638028047590243e-14,0.006685793269558945,1.6682355848203512e-07
1315,2.449493243702839e-13,1.479521777485717e-09,1.932950407485889e-14,0.006683139379615159,1.665710838642117e-07
1316,2.461939329397866e-13,1.4776105053417386e-09,1.9025350852835656e-14,0.00668048854893198,1.6631918212553393e-07
1317,2.474394534497202e-13,1.4757197427614062e-09,1.8725511688665567e-14,0.006677840771687749,1.6606785153378737e-07
1318,2.4868586157610515e-13,1.4738491996123379e-09,1.842993058092881e-14,0.006675196042076241,1.658170903633007e-07
1319,2.49933133001317e-13,1.4719985846899378e-09,1.813855221144995e-14,0.006672554354306612,1.6556689689491607e-07
1320,2.5118124341477194e-13,1.4701676057682373e-09,1.78513219372039e-14,0.0066699157026033455,1.6531726941595966e-07
1321,2.5243016851360846e-13,1.4683559696505844e-09,1.756818578231768e-14,0.006667280081206205,1.6506820622021222e-07
1322,2.5367988400336565e-13,1.4665633822201947e-09,1.728909043016665e-14,0.0066646474843701795,1.6481970560788003e-07
1323,2.5493036559865903e-13,1.4647895484905854e-09,1.7013983215564132e-14,0.006662017906365429,1.6457176588556587e-07
1324,2.5618158902385155e-13,1.4630341726558725e-09,1.674281211704339e-14,0.006659391341477238,1.6432438536624008e-07
1325,2.574335300137217e-13,1.4612969581409742e-09,1.6475525749230673e-14,0.006656767784005962,1.640775623692119e-07
1326,2.5868616431412683e-13,1.4595776076516888e-09,1.6212073355308515e-14,0.0066541472282669765,1.638312952201009e-07
1327,2.599394676826655e-13,1.457875823224692e-09,1.5952404799567913e-14,0.006651529668590628,1.6358558225080853e-07
1328,2.611934158893333e-13,1.4561913062774268e-09,1.5696470560048493e-14,0.006648915099322181,1.633404217994899e-07
1329,2.624479847171775e-13,1.4545237576579188e-09,1.544422172126557e-14,0.006646303514821768,1.630958122105257e-07
1330,2.637031499629473e-13,1.4528728776945105e-09,1.519560996702309e-14,0.006643694909464341,1.628517518344941e-07
1331,2.649588874377402e-13,1.4512383662455145e-09,1.495058757331132e-14,0.006641089277639622,1.6260823902814314e-07
1332,2.6621517296764595e-13,1.449619922748804e-09,1.4709107401288466e-14,0.006638486613752051,1.6236527215436277e-07
1333,2.674719823943864e-13,1.4480172462713424e-09,1.4471122890344974e-14,0.006635886912220737,1.6212284958215755e-07
1334,2.6872929157595206e-13,1.446430035558652e-09,1.423658805124978e-14,0.006633290167479411,1.618809696866192e-07
1335,2.6998707638723537e-13,1.4448579890842228e-09,1.4005457459377313e-14,0.006630696373976373,1.6163963084889935e-07
1336,2.712453127206612e-13,1.4433008050988803e-09,1.3777686248014373e-14,0.006628105526174446,1.6139883145618235e-07
1337,2.7250397648681285e-13,1.441758181680104e-09,1.3553230101746016e-14,0.006625517618550929,1.6115856990165844e-07
1338,2.737630436150553e-13,1.4402298167812975e-09,1.3332045249919327e-14,0.006622932645597545,1.609188445844969e-07
1339,2.7502249005415505e-13,1.4387154082810227e-09,1.3114088460184306e-14,0.006620350601820392,1.606796539098193e-07
1340,2.7628229177289725e-13,1.437214654032197e-09,1.2899317032110849e-14,0.006617771481739897,1.6044099628867308e-07
1341,2.775424247606985e-13,1.4357272519112506e-09,1.2687688790880978e-14,0.00661519527989077,1.6020287013800493e-07
1342,2.788028650282173e-13,1.4342528998672557e-09,1.2479162081055394e-14,0.006612621990821954,1.599652738806348e-07
1343,2.8006358860796084e-13,1.432791295971011e-09,1.2273695760413423e-14,0.006610051609096576,1.5972820594522954e-07
1344,2.813245715548883e-13,1.4313421384641117e-09,1.2071249193865613e-14,0.006607484129291901,1.594916647662771e-07
1345,2.825857899470114e-13,1.4299051258079697e-09,1.187178224743796e-14,0.006604919545999289,1.5925564878406047e-07
1346,2.838472198859917e-13,1.4284799567328126e-09,1.1675255282326981e-14,0.006602357853824139,1.5902015644463204e-07
1347,2.8510883749773487e-13,1.4270663302866515e-09,1.1481629149024842e-14,0.006599799047385851,1.587851861997881e-07
1348,2.863706189329805e-13,1.4256639458842082e-09,1.1290865181513604e-14,0.006597243121317777,1.5855073650704324e-07
1349,2.87632540367891e-13,1.4242725033558141e-09,1.1102925191527831e-14,0.006594690070267171,1.5831680582960515e-07
1350,2.88894578004635e-13,1.4228917029962754e-09,1.0917771462884713e-14,0.006592139888895145,1.5808339263634922e-07
1351,2.901567080719691e-13,1.421521245613693e-09,1.0735366745880948e-14,0.006589592571876627,1.5785049540179367e-07
1352,2.9141890682581637e-13,1.4201608325782469e-09,1.0555674251755533e-14,0.0065870481139003074,1.5761811260607458e-07
1353,2.9268115054984133e-13,1.4188101658709387e-09,1.0378657647217709e-14,0.006584506509668601,1.57386242734921e-07
1354,2.939434155560215e-13,1.4174689481322842e-09,1.0204281049039266e-14,0.006581967753897597,1.5715488427963028e-07
1355,2.952056781852168e-13,1.416136882710956e-09,1.0032509018710484e-14,0.006579431841317015,1.5692403573704358e-07
1356,2.9646791480773556e-13,1.414813673712377e-09,9.863306557158925e-15,0.006576898766670161,1.5669369560952138e-07
1357,2.977301018238967e-13,1.413499026047248e-09,9.696639099530287e-15,0.006574368524713879,1.5646386240491922e-07
1358,2.989922156645902e-13,1.4121926454800104e-09,9.532472510030694e-15,0.0065718411102185115,1.562345346365635e-07
1359,3.002542327918329e-13,1.4108942386772484e-09,9.370773076829557e-15,0.00656931651796785,1.5600571082322739e-07
1360,3.015161296993233e-13,1.4096035132560096e-09,9.211507507022414e-15,0.0065667947427590955,1.5577738948910693e-07
1361,3.0277788291299107e-13,1.4083201778320447e-09,9.054642921652937e-15,0.0065642757794028075,1.555495691637973e-07
1362,3.0403946899154556e-13,1.4070439420679566e-09,8.900146850793456e-15,0.006561759622722868,1.5532224838226895e-07
1363,3.0530086452702004e-13,1.4057745167212631e-09,8.747987228683314e-15,0.006559246267556433,1.5509542568484417e-07
1364,3.065620461453137e-13,1.4045116136923476e-09,8.59813238892431e-15,0.006556735708753889,1.5486909961717364e-07
1365,3.078229905067303e-13,1.403254946072309e-09,8.450551059732622e-15,0.006554227941178811,1.5464326873021306e-07
1366,3.09083674306513e-13,1.4020042281906795e-09,8.305212359246487e-15,0.006551722959707918,1.5441793158019995e-07
1367,3.103440742753786e-13,1.4007591756630285e-09,8.16208579088901e-15,0.00654922075923103,1.5419308672863058e-07
1368,3.1160416718004693e-13,1.3995195054384313e-09,8.021141238785443e-15,0.0065467213346510275,1.53968732742237e-07
1369,3.128639298237674e-13,1.3982849358467792e-09,7.882348963234267e-15,0.006544224680883805,1.537448681929641e-07
1370,3.14123339046843e-13,1.3970551866459505e-09,7.74567959623146e-15,0.00654173079285823,1.5352149165794708e-07
1371,3.153823717271517e-13,1.3958299790688083e-09,7.611104137047335e-15,0.006539239665516103,1.5329860171948862e-07
1372,3.166410047806647e-13,1.394609035870025e-09,7.478593947855274e-15,0.006536751293812109,1.530761969650364e-07
1373,3.178992151619615e-13,1.3933920813727249e-09,7.348120749411788e-15,0.006534265672713781,1.5285427598716083e-07
1374,3.191569798647421e-13,1.392178841514923e-09,7.219656616787328e-15,0.006531782797201459,1.5263283738353266e-07
1375,3.204142759223372e-13,1.3909690438957722e-09,7.093173975147121e-15,0.006529302662268243,1.5241187975690087e-07
1376,3.2167108040821423e-13,1.389762417821571e-09,6.968645595581603e-15,0.006526825262919953,1.5219140171507058e-07
1377,3.2292737043648214e-13,1.3885586943515556e-09,6.846044590985713e-15,0.006524350594175091,1.5197140187088114e-07
1378,3.2418312316239073e-13,1.3873576063434445e-09,6.725344411986594e-15,0.006521878651064797,1.5175187884218424e-07
1379,3.2543831578283056e-13,1.3861588884987291e-09,6.606518842919029e-15,0.006519409428632806,1.515328312518223e-07
1380,3.266929255368266e-13,1.3849622774076982e-09,6.4895419978481205e-15,0.006516942921935413,1.5131425772760673e-07
1381,3.2794692970603187e-13,1.3837675115941755e-09,6.374388316638615e-15,0.0065144791260414265,1.5109615690229653e-07
1382,3.292003056152168e-13,1.3825743315599724e-09,6.2610325610703235e-15,0.00651201803603213,1.508785274135768e-07
1383,3.304530306327559e-13,1.3813824798290333e-09,6.149449810999127e-15,0.0065095596470012415,1.5066136790403753e-07
1384,3.3170508217111206e-13,1.380191700991253e-09,6.0396154605629865e-15,0.0065071039540548735,1.5044467702115247e-07
1385,3.329564376873169e-13,1.3790017417459673e-09,5.931505214432445e-15,0.006504650952311492,1.5022845341725787e-07
1386,3.3420707468345067e-13,1.3778123509451003e-09,5.825095084105099e-15,0.006502200636901878,1.5001269574953174e-07
1387,3.35456970707117e-13,1.3766232796359368e-09,5.720361384243524e-15,0.006499753002969087,1.4979740267997283e-07
1388,3.367061033519161e-13,1.3754342811035347e-09,5.6172807290561274e-15,0.0064973080456684085,1.4958257287537994e-07
1389,3.379544502579145e-13,1.374245110912734e-09,5.515830028720426e-15,0.006494865760167326,1.4936820500733125e-07
